university,51_2,51_6,50_1,50_5,61_1,61_5,62_1,62_5,63_1,63_5,64_1,64_5,53_1,53_5,52_1,52_5,21_1,21_5,22_1,22_5,23_1,23_5,46_1,46_5,44_1,44_5,45_1,45_5,42_1,42_5,43_1,43_5,41_1,41_5,11_11,11_15,13_1,13_5,12_1,12_5,15_1,15_5,14_1,14_5,33_1,33_5,32_1,32_5,31_1,31_5,37_1,37_5,36_1,36_5,35_1,35_5,34_11,34_15,54_1,54_5,65_11,65_15
信阳师范学院,20.3333333333,20.0,5.33333333333,5.66666666667,11.6666666667,10.0,7.33333333333,1.33333333333,-1,-1,-2.33333333333,-4.33333333333,27.6666666667,-4.33333333333,4.0,14.0,18.3333333333,14.0,30.6666666667,32.6666666667,26.3333333333,32.0,-3.66666666667,-9.0,0.0,3.66666666667,39.0,25.0,13.3333333333,10.0,9.0,15.6666666667,31.6666666667,31.6666666667,-1,-1,15.3333333333,15.0,-3.33333333333,-0.666666666667,21.3333333333,44.0,-1,-1,153.666666667,138.333333333,6.66666666667,9.5,-1,-1,24.5,14.6666666667,7.5,-5.33333333333,32.3333333333,54.3333333333,7.33333333333,4.33333333333,-1,-1,25.3333333333,23.3333333333
福建医科大学,-1,83.3333333333,-1,63.3333333333,-1,88.0,28.3333333333,75.3333333333,-1,60.3333333333,-1,41.3333333333,33.5,101.0,37.3333333333,116.333333333,17.0,79.3333333333,-1,92.3333333333,44.0,131.0,-1,80.6666666667,16.0,52.6666666667,87.5,138.666666667,-1,81.3333333333,39.0,85.3333333333,30.6666666667,84.0,-1,33.6666666667,-1,78.0,-1,63.3333333333,-1,117.666666667,23.6666666667,62.3333333333,-1,220.0,-1,25.0,-1,62.6666666667,25.0,102.333333333,26.0,60.6666666667,90.0,167.333333333,26.3333333333,68.3333333333,-1,103.666666667,-1,74.3333333333
江西理工大学,41.3333333333,84.0,22.3333333333,59.0,45.0,52.3333333333,39.3333333333,71.3333333333,21.6666666667,57.3333333333,22.6666666667,42.3333333333,40.3333333333,54.3333333333,48.6666666667,101.666666667,28.3333333333,26.3333333333,97.0,92.3333333333,63.3333333333,129.0,45.6666666667,56.6666666667,23.3333333333,37.6666666667,83.0,139.333333333,30.3333333333,65.0,36.3333333333,87.3333333333,38.3333333333,84.3333333333,-5.33333333333,-6.66666666667,38.0,77.6666666667,8.66666666667,2.33333333333,50.6666666667,125.333333333,34.0,70.6666666667,158.666666667,183.666666667,12.6666666667,13.0,9.66666666667,13.6666666667,40.6666666667,94.0,37.6666666667,54.6666666667,72.6666666667,126.0,34.3333333333,73.3333333333,132.0,129.0,39.0,93.6666666667
南京师范大学,89.6666666667,101.0,85.0,87.0,89.0,106.666666667,84.6666666667,95.0,68.0,50.0,-1,68.6666666667,113.0,99.5,104.0,144.666666667,110.666666667,132.666666667,150.0,146.0,-1,169.666666667,-1,128.0,-1,81.0,184.0,170.5,-1,100.0,101.333333333,122.333333333,95.0,113.666666667,81.6666666667,89.3333333333,92.0,108.333333333,111.333333333,130.333333333,138.333333333,180.666666667,82.6666666667,105.333333333,224.333333333,265.666666667,51.6666666667,49.0,65.6666666667,76.0,107.666666667,140.666666667,73.6666666667,88.0,136.666666667,187.666666667,90.6666666667,109.0,-1,-1,120.666666667,118.666666667
湖南中医药大学,80.3333333333,102.666666667,76.6666666667,96.6666666667,-1,107.0,-1,97.6666666667,-1,87.3333333333,-1,62.0,107.0,131.666666667,88.6666666667,124.0,-1,108.0,-1,131.0,-1,148.666666667,-1,86.0,-1,76.6666666667,125.0,161.0,33.3333333333,88.6666666667,63.0,87.6666666667,71.6666666667,96.0,-1,18.6666666667,70.3333333333,90.6666666667,-1,96.3333333333,106.666666667,153.666666667,-1,84.3333333333,-1,239.0,-1,35.3333333333,-1,22.6666666667,-1,117.0,52.6666666667,73.6666666667,97.3333333333,140.666666667,52.6666666667,76.0,-1,162.666666667,70.0,124.333333333
安徽大学,81.0,99.0,83.3333333333,85.6666666667,90.6666666667,109.0,81.6666666667,100.666666667,-1,-1,-1,-1,106.333333333,111.333333333,111.666666667,146.333333333,92.3333333333,131.0,136.0,142.0,136.666666667,160.666666667,113.666666667,101.0,58.3333333333,71.6666666667,137.0,166.0,75.3333333333,103.666666667,89.6666666667,122.333333333,84.3333333333,113.333333333,72.6666666667,85.3333333333,87.3333333333,108.666666667,86.3333333333,110.666666667,124.333333333,169.666666667,76.0,103.0,210.0,246.666666667,41.6666666667,40.0,58.3333333333,75.6666666667,99.6666666667,135.333333333,65.0,90.6666666667,129.333333333,167.0,73.6666666667,100.666666667,-1,-1,74.6666666667,74.6666666667
武汉大学,117.333333333,157.0,126.666666667,151.333333333,142.0,190.333333333,125.666666667,168.666666667,156.333333333,196.0,122.333333333,157.666666667,154.0,201.333333333,163.0,229.666666667,135.0,196.0,175.666666667,215.333333333,182.0,227.666666667,195.666666667,199.333333333,97.6666666667,125.666666667,178.333333333,237.333333333,110.0,158.666666667,124.0,179.333333333,123.333333333,166.0,133.666666667,153.333333333,122.0,162.0,138.333333333,182.666666667,172.0,243.333333333,109.0,155.0,235.666666667,286.333333333,69.6666666667,68.6666666667,93.3333333333,125.666666667,124.0,176.666666667,106.333333333,146.333333333,163.333333333,228.0,109.666666667,162.333333333,-1,-1,175.333333333,210.0
哈尔滨学院,25.3333333333,24.3333333333,9.33333333333,13.6666666667,18.3333333333,19.6666666667,4.33333333333,0.333333333333,11.6666666667,15.6666666667,4.33333333333,0.666666666667,16.6666666667,14.6666666667,12.6666666667,16.0,28.6666666667,27.6666666667,31.0,37.0,35.6666666667,43.6666666667,-1.66666666667,-5.66666666667,0.0,6.0,35.0,36.3333333333,15.3333333333,14.6666666667,18.6666666667,20.0,21.6666666667,22.6666666667,-1,-1,31.0,41.0,-1,-1,24.3333333333,44.3333333333,17.3333333333,23.0,140.333333333,155.0,4.0,2.66666666667,-1,-1,21.6666666667,29.6666666667,6.33333333333,1.0,21.3333333333,31.3333333333,12.0,23.0,-1,-1,-1,-1
宁夏医科大学,-1,45.6666666667,-1,39.6666666667,-1,114.0,-1,109.666666667,-1,-1,20.6666666667,58.0,-1,88.6666666667,-1,95.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77.0,-1,37.0,-1,51.6666666667,-1,57.3333333333,-1,-1,-1,50.0,-1,25.3333333333,-1,78.0,-1,50.3333333333,-1,205.666666667,-1,16.0,-1,-1,-1,115.666666667,-1,20.3333333333,-1,77.6666666667,-1,25.6666666667,-1,-1,-1,-1
上海应用技术学院,47.0,48.6666666667,25.0,20.0,-1,35.0,27.3333333333,37.0,-1,-1,-1,16.6666666667,52.6666666667,47.3333333333,46.3333333333,44.3333333333,32.0,45.0,64.6666666667,69.0,72.5,87.6666666667,-1,-1,-1,35.3333333333,80.6666666667,85.3333333333,-1,47.6666666667,44.0,66.3333333333,49.3333333333,60.6666666667,-1,-1,45.5,60.3333333333,-1,-1,57.0,101.333333333,39.6666666667,49.0,166.0,199.333333333,21.6666666667,28.3333333333,29.6666666667,40.0,43.0,76.6666666667,41.0,49.0,57.0,101.666666667,38.3333333333,51.6666666667,-1,79.0,51.6666666667,49.3333333333
黑龙江科技大学,-1,31.0,-1,14.3333333333,-1,28.3333333333,16.3333333333,24.3333333333,-1,-1,-1,6.66666666667,27.6666666667,23.0,27.6666666667,31.0,-1,27.0,57.0,57.6666666667,44.6666666667,113.333333333,-1,6.33333333333,-1,8.66666666667,53.3333333333,60.6666666667,-1,21.6666666667,22.3333333333,32.0,28.0,45.0,-1,-7.0,38.0,50.6666666667,-1,16.6666666667,55.6666666667,75.3333333333,33.3333333333,43.6666666667,146.333333333,155.333333333,6.66666666667,7.0,-1,-1.33333333333,31.6666666667,46.6666666667,-1,17.3333333333,47.6666666667,56.6666666667,17.6666666667,28.3333333333,-1,-1,-1,-1
大连民族大学,35.0,46.0,17.0,11.0,18.0,16.0,8.0,8.0,24.0,3.0,-7.0,-12.0,47.0,30.0,66.0,77.0,85.0,119.0,116.0,130.0,125.0,162.0,48.0,27.0,15.0,28.0,117.0,95.0,31.0,37.0,25.0,24.0,65.0,86.0,-3.0,4.0,68.0,89.0,15.0,20.0,129.0,167.0,40.0,53.0,151.0,218.0,7.0,7.0,0.0,14.0,39.0,51.0,20.0,25.0,55.0,70.0,15.0,14.0,-1,-1,59.0,39.0
新疆师范大学,24.0,22.0,14.6666666667,11.3333333333,18.6666666667,15.6666666667,20.0,20.6666666667,8.33333333333,-0.666666666667,-3.66666666667,-7.0,7.0,-7.33333333333,6.33333333333,46.5,15.3333333333,3.33333333333,31.6666666667,22.6666666667,23.3333333333,25.3333333333,-1,-1,-0.333333333333,-3.33333333333,39.3333333333,30.0,11.3333333333,11.0,7.0,10.6666666667,18.0,12.6666666667,-1,-1,14.3333333333,19.3333333333,4.0,-2.66666666667,-136.333333333,-141.333333333,16.3333333333,13.3333333333,132.0,151.666666667,2.0,2.33333333333,-1,2.0,18.0,16.3333333333,5.33333333333,-5.66666666667,27.6666666667,30.0,4.66666666667,5.33333333333,-1,-1,32.6666666667,19.0
吉林建筑大学,10.0,47.0,25.5,33.0,-1,40.0,14.3333333333,31.6666666667,-1,-1,-1,-1,21.0,52.6666666667,23.6666666667,59.3333333333,44.6666666667,61.3333333333,46.3333333333,68.6666666667,74.6666666667,94.6666666667,8.66666666667,28.6666666667,-1,23.3333333333,47.0,82.3333333333,20.0,35.0,16.6666666667,48.0,43.6666666667,53.0,-1,9.0,41.6666666667,63.3333333333,14.6666666667,36.0,-1,25.6666666667,32.6666666667,49.0,138.333333333,160.666666667,2.66666666667,11.3333333333,-1,-1,49.0,60.6666666667,-1,38.0,43.0,75.6666666667,32.0,41.0,-1,-1,-1,45.0
哈尔滨体育学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.0,-1,-5.0,17.0,10.0,-1,9.0,15.0,29.6666666667,-45.0,-1,-6.5,-8.5,-1,0.0,9.0,11.3333333333,1.0,20.0,10.6666666667,3.33333333333,-1,-1,9.0,7.33333333333,-1,-1,-1,49.0,12.0,5.66666666667,-1,-1,-1,-1,-1,-1,15.0,31.0,-2.66666666667,-11.0,-1,-1,-0.666666666667,-3.5,-1,-1,-1,-1
河南农业大学,37.3333333333,29.0,27.6666666667,21.0,27.6666666667,28.6666666667,23.0,17.0,25.3333333333,14.0,0.666666666667,3.0,26.3333333333,17.6666666667,33.6666666667,34.6666666667,20.0,18.6666666667,42.6666666667,29.3333333333,44.0,60.6666666667,23.0,14.3333333333,5.5,7.5,59.6666666667,70.6666666667,20.0,26.3333333333,31.3333333333,39.3333333333,59.0,64.0,2.0,-10.0,40.3333333333,47.6666666667,13.6666666667,14.0,51.0,56.6666666667,32.3333333333,39.3333333333,153.0,163.333333333,9.66666666667,15.3333333333,25.5,6.0,37.3333333333,43.0,27.0,23.3333333333,59.3333333333,70.0,32.0,29.3333333333,-1,-1,36.0,29.3333333333
中国石油大学(华东),84.3333333333,117.0,-1,99.6666666667,88.3333333333,122.666666667,-1,110.333333333,-1,114.0,-1,97.0,-1,130.666666667,-1,157.0,98.0,147.333333333,134.333333333,160.0,-1,185.333333333,-1,110.666666667,-1,74.0,-1,168.666666667,-1,108.666666667,-1,126.0,87.0,122.333333333,87.6666666667,88.6666666667,89.0,122.333333333,103.0,139.666666667,-1,188.0,-1,113.333333333,-1,246.666666667,-1,41.0,47.0,71.3333333333,101.333333333,145.0,-1,95.3333333333,-1,174.0,-1,112.0,-1,195.0,129.666666667,143.0
新疆农业大学,-1,20.6666666667,-1,13.0,-1,15.3333333333,-1,-2.33333333333,-1,-1.33333333333,-1,-7.66666666667,-1,1.66666666667,-1,3.66666666667,-1,6.0,-1,26.3333333333,-1,23.6666666667,-1,-16.3333333333,-1,-5.33333333333,-1,17.3333333333,-1,10.3333333333,-1,8.66666666667,-1,23.0,-1,-15.0,-1,18.6666666667,-1,-6.0,-1,-154.333333333,-1,17.0,-1,132.333333333,-1,3.33333333333,-1,-1,-1,24.0,-1,-7.0,-1,25.0,-1,11.3333333333,-1,-1,13.3333333333,38.0
淮阴工学院,15.5,27.0,10.5,13.0,7.5,21.0,11.3333333333,12.0,21.5,18.3333333333,-1,-1,20.3333333333,23.0,17.0,22.6666666667,11.0,3.0,34.5,17.3333333333,33.5,46.6666666667,-17.0,2.0,0.5,2.5,49.0,64.0,14.5,21.3333333333,21.0,37.3333333333,24.0,39.3333333333,-1,-1,11.5,31.3333333333,-1,-1,24.0,39.5,13.0,16.3333333333,127.0,159.333333333,8.0,8.0,-1,-1,14.0,21.3333333333,18.0,24.6666666667,42.5,62.6666666667,19.6666666667,31.6666666667,-1,-1,-1,-1
信阳农林学院,17.5,26.0,-1,-1,-1,-1,17.5,3.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.5,-6.5,-3.5,1.0,-1,-1,3.0,4.5,2.0,2.0,2.5,-2.33333333333,-1,-1,15.5,9.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.0,16.5,-1,-1,-1,-1,16.0,5.5,-1,-1,17.5,29.0
沈阳体育学院,-1,-1,-1,-1,-1,-1,2.5,-1,-1,-1,-1,-1,8.0,-1,1.0,-1,16.0,13.6666666667,36.0,29.0,25.3333333333,29.6666666667,-1,-1,-3.0,-1,-1,-1,21.0,-1,-1,-1,9.0,9.0,-1,-1,11.6666666667,13.0,1.66666666667,-1,33.0,30.6666666667,16.0,16.0,146.0,-1,3.0,1.5,-1,-1,17.6666666667,18.6666666667,-1,-1,31.0,-1,-0.999,-1,-1,-1,-1,-1
攀枝花学院,9.0,24.3333333333,4.33333333333,19.3333333333,5.5,7.5,4.0,26.3333333333,-1,-1,-5.0,-4.0,16.0,23.0,28.0,21.6666666667,7.5,6.33333333333,13.0,35.0,-1,-1,-1,-11.0,-0.999,10.3333333333,-1,-1,6.33333333333,17.0,14.0,21.6666666667,9.66666666667,37.0,-1,-1,5.0,21.3333333333,-1,-1,-1,33.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.5,41.0,-1,-1,39.0,27.0,19.6666666667,24.5
浙江工业大学,70.6666666667,97.6666666667,58.0,79.6666666667,-1,102.666666667,-1,91.0,-1,87.0,-1,76.3333333333,-1,112.333333333,-1,136.0,-1,112.666666667,-1,135.0,-1,163.666666667,-1,107.0,-1,59.6666666667,-1,161.333333333,-1,97.6666666667,76.0,115.666666667,68.3333333333,108.666666667,-1,34.6666666667,-1,102.666666667,-1,98.3333333333,-1,161.666666667,-1,89.6666666667,200.666666667,247.333333333,32.3333333333,38.6666666667,-1,48.3333333333,77.3333333333,130.333333333,55.0,97.6666666667,109.0,162.0,60.3333333333,112.0,123.0,-1,103.0,119.0
四川音乐学院,21.0,36.5,20.0,16.0,-1,-1,-1,-1,-73.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
湖北文理学院,25.5,19.5,30.0,19.0,13.0,18.6666666667,10.3333333333,12.3333333333,22.3333333333,1.5,17.0,5.0,22.6666666667,24.6666666667,15.0,22.6666666667,18.5,19.6666666667,28.0,48.5,27.0,54.5,4.66666666667,4.66666666667,12.0,8.0,50.0,63.6666666667,18.3333333333,21.6666666667,12.0,30.5,26.0,39.6666666667,-1,-1,14.0,36.0,-8.33333333333,-9.0,19.6666666667,46.3333333333,12.0,14.6666666667,175.5,155.666666667,3.33333333333,7.0,-1,-1,15.0,25.0,6.33333333333,5.0,49.0,43.5,6.66666666667,20.6666666667,-1,-1,38.0,18.6666666667
北京化工大学,-1,111.0,73.3333333333,96.6666666667,83.3333333333,127.333333333,73.0,118.333333333,-1,119.333333333,65.3333333333,90.6666666667,-1,134.666666667,100.333333333,154.0,99.3333333333,145.666666667,136.0,165.0,141.333333333,184.666666667,86.5,111.333333333,57.0,85.3333333333,-1,173.666666667,71.0,114.333333333,92.6666666667,139.666666667,88.3333333333,127.0,93.0,121.0,92.0,130.666666667,98.3333333333,147.666666667,132.0,196.333333333,81.3333333333,119.0,202.666666667,255.333333333,36.3333333333,43.3333333333,-1,93.0,98.3333333333,144.333333333,70.0,105.0,-1,175.0,67.6666666667,114.666666667,135.0,143.666666667,114.666666667,140.0
辽东学院,-1,18.0,-1,4.0,18.0,22.5,17.0,8.0,-1,16.0,15.5,9.5,5.5,-1,7.33333333333,6.33333333333,23.6666666667,19.0,22.0,-1,-1,-1,-1,-1,-4.0,-5.0,33.0,19.0,10.0,3.0,-1,4.0,19.3333333333,19.0,-1,-1,-1,-1,-1,-1,20.3333333333,24.6666666667,15.6666666667,13.6666666667,-1,112.5,-1,-1,-1,-1,-1,19.5,-1,-1,-1,-1,4.33333333333,7.66666666667,-1,-1,27.0,25.6666666667
西安工程大学,-1,46.6666666667,-1,28.6666666667,56.3333333333,52.6666666667,29.3333333333,75.0,-1,20.3333333333,-1,19.6666666667,-1,41.0,-1,53.0,-1,32.6666666667,-1,74.0,-1,88.6666666667,-1,5.0,-1,16.3333333333,-1,87.0,-1,46.0,38.3333333333,59.0,50.3333333333,87.6666666667,-1,5.0,45.0,60.6666666667,-1,23.3333333333,65.3333333333,120.0,42.6666666667,77.0,-1,179.333333333,13.0,20.0,-1,-1,-1,68.0,-1,57.0,-1,72.3333333333,33.0,74.6666666667,-1,-1,58.0,91.0
中央民族大学,87.0,103.333333333,97.0,97.3333333333,114.333333333,127.333333333,67.0,78.3333333333,40.6666666667,94.6666666667,77.3333333333,94.6666666667,114.666666667,149.0,131.333333333,166.666666667,103.333333333,149.0,123.666666667,163.0,139.666666667,184.0,121.666666667,131.333333333,75.3333333333,89.0,150.666666667,185.666666667,86.3333333333,111.333333333,100.666666667,133.333333333,102.0,130.0,108.0,125.0,103.666666667,130.666666667,112.0,151.0,124.0,195.333333333,91.3333333333,124.0,212.666666667,260.0,45.6666666667,50.0,68.0,81.6666666667,111.666666667,151.666666667,85.6666666667,108.0,141.0,193.333333333,87.6666666667,119.0,167.0,188.333333333,82.3333333333,99.3333333333
贵阳学院,17.0,18.3333333333,9.0,17.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,12.0,15.3333333333,15.3333333333,23.0,-1,-1,-1,-1,-1,-1,3.66666666667,-1.33333333333,-1,-1,35.0,40.6666666667,7.33333333333,12.0,12.0,16.0,5.0,15.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,2.33333333333,-1,-1,19.0,13.0,3.66666666667,10.0,38.5,52.0,-1,-1,-1,-1,-1,-1
河池学院,20.3333333333,15.3333333333,2.0,5.33333333333,-1,-1,-1,-1,-1,0.0,-1,-1,2.66666666667,0.666666666667,-3.66666666667,5.0,-1,-1,-1,-1,-1,-1,-15.0,-8.33333333333,-0.999,5.33333333333,30.0,35.0,-1,-1,4.0,6.33333333333,2.0,8.66666666667,-1,-1,4.0,11.3333333333,-1,-1,-1,-1,2.5,-6.5,-1,-1,-1,-1,-1,-1,2.0,16.0,-1,-9.66666666667,11.3333333333,31.0,-0.999,10.0,-1,-1,-1,-1
河北经贸大学,59.6666666667,62.0,35.0,35.0,46.0,42.0,-1,-1,-1,-1,-1,-1,63.6666666667,66.0,69.3333333333,89.6666666667,62.3333333333,68.3333333333,94.6666666667,86.6666666667,91.0,114.0,52.3333333333,48.3333333333,-1,-1,87.3333333333,96.0,42.3333333333,43.3333333333,53.3333333333,67.6666666667,58.6666666667,73.6666666667,-1,-1,64.3333333333,91.0,-1,-1,77.3333333333,99.0,48.6666666667,65.3333333333,169.0,195.0,19.6666666667,16.3333333333,-1,-1,60.6666666667,84.6666666667,41.6666666667,45.6666666667,67.0,95.3333333333,39.6666666667,52.3333333333,-1,-1,24.6666666667,33.6666666667
北京印刷学院,53.5,54.0,-1,27.3333333333,56.5,44.0,41.3333333333,43.3333333333,-1,34.0,33.0,10.3333333333,84.3333333333,36.6666666667,82.3333333333,100.666666667,42.0,68.0,78.0,116.0,84.0,146.666666667,98.0,32.6666666667,33.5,20.0,67.5,84.0,46.5,48.6666666667,53.3333333333,61.6666666667,69.0,82.0,42.6666666667,33.3333333333,72.0,85.0,40.0,50.0,90.6666666667,110.0,44.0,56.0,166.0,162.666666667,25.0,13.3333333333,-1,-1,77.0,83.0,51.3333333333,61.0,104.0,89.3333333333,55.3333333333,55.6666666667,57.0,44.0,91.5,67.6666666667
天津中医药大学,38.6666666667,102.333333333,-1,96.6666666667,-1,120.0,25.3333333333,108.333333333,-1,30.0,-1,-1,34.3333333333,135.333333333,-1,148.666666667,-1,137.0,-1,159.0,78.6666666667,169.333333333,-1,-1,-1,35.6666666667,-1,95.0,29.6666666667,95.0,-1,122.666666667,47.0,110.666666667,-1,97.3333333333,47.3333333333,112.0,29.6666666667,129.0,67.3333333333,199.333333333,37.3333333333,110.666666667,158.0,254.0,-1,40.0,-1,30.0,49.6666666667,131.666666667,30.3333333333,92.6666666667,64.6666666667,136.0,31.6666666667,88.0,-1,-1,48.6666666667,137.666666667
大连大学,54.3333333333,48.3333333333,25.3333333333,36.3333333333,44.6666666667,46.0,43.6666666667,37.0,26.3333333333,25.6666666667,14.0,15.6666666667,58.3333333333,62.0,93.0,138.333333333,72.3333333333,99.3333333333,50.6666666667,63.3333333333,55.3333333333,89.6666666667,74.0,69.6666666667,-1,20.6666666667,83.3333333333,82.3333333333,38.3333333333,46.6666666667,56.0,68.3333333333,57.3333333333,68.0,15.0,-0.999,55.3333333333,74.3333333333,20.3333333333,40.6666666667,109.0,169.666666667,45.3333333333,62.6666666667,173.333333333,196.333333333,14.6666666667,15.6666666667,18.0,17.3333333333,56.0,79.6666666667,37.0,52.6666666667,66.3333333333,77.6666666667,58.0,83.0,-1,-1,63.6666666667,58.3333333333
绍兴文理学院,36.6666666667,31.6666666667,-1,15.0,27.0,19.0,18.6666666667,13.3333333333,-1,-1,-1,-1,34.6666666667,16.0,35.6666666667,20.3333333333,-1,21.3333333333,-1,31.0,-1,62.0,-1,-1,18.3333333333,-1,73.6666666667,79.0,23.3333333333,21.3333333333,-1,33.0,41.0,44.3333333333,-1,-1,32.0,36.0,-1,5.0,30.0,48.3333333333,34.3333333333,31.6666666667,162.0,192.0,11.0,8.66666666667,-1,-1,-1,31.3333333333,36.3333333333,31.6666666667,67.6666666667,79.3333333333,36.0,31.6666666667,-1,-1,-1,-1
北京语言大学,104.333333333,123.0,107.0,106.666666667,64.0,-1,76.0,98.0,-1,-1,-1,37.0,137.666666667,153.0,135.666666667,154.666666667,127.0,164.666666667,164.0,181.333333333,164.666666667,160.0,75.0,59.0,83.3333333333,-1,151.666666667,180.333333333,85.6666666667,112.333333333,106.333333333,132.333333333,101.666666667,125.333333333,117.0,137.333333333,107.666666667,130.333333333,121.666666667,150.666666667,155.333333333,191.333333333,90.6666666667,118.0,230.333333333,262.0,51.3333333333,52.3333333333,102.0,-1,112.666666667,147.333333333,85.3333333333,102.0,137.0,-1,86.6666666667,111.0,187.333333333,177.0,-1,-1
湖南农业大学,70.0,82.6666666667,58.0,57.3333333333,59.6666666667,57.6666666667,24.0,73.0,64.3333333333,60.6666666667,43.3333333333,36.3333333333,59.6666666667,70.6666666667,80.3333333333,102.333333333,56.3333333333,67.6666666667,50.0,105.333333333,105.666666667,131.0,69.0,57.3333333333,31.3333333333,43.6666666667,112.666666667,125.666666667,42.3333333333,62.0,68.3333333333,84.3333333333,59.0,75.6666666667,-7.33333333333,-0.999,57.3333333333,71.3333333333,13.0,75.3333333333,83.3333333333,149.666666667,51.0,64.0,159.333333333,218.333333333,14.3333333333,36.0,36.3333333333,29.0,66.6666666667,97.3333333333,47.0,50.6666666667,96.6666666667,121.0,49.3333333333,59.3333333333,-1,36.0,74.6666666667,85.3333333333
滨州学院,18.5,28.3333333333,7.5,22.0,16.0,15.3333333333,4.33333333333,8.33333333333,12.0,3.0,-1,-1,-1,1.0,8.66666666667,11.0,18.0,16.0,19.6666666667,27.3333333333,25.6666666667,33.6666666667,-1,-1,3.0,8.0,-1,36.0,9.33333333333,22.0,11.5,6.66666666667,16.6666666667,23.0,-1,44.0,12.0,29.3333333333,1.66666666667,5.0,31.0,43.3333333333,18.3333333333,17.3333333333,150.666666667,148.333333333,2.33333333333,3.33333333333,-8.0,0.333333333333,22.3333333333,33.6666666667,0.666666666667,5.0,58.0,58.0,4.0,20.3333333333,-1,-1,38.0,10.0
河北工程大学,35.0,46.0,-1,31.0,28.6666666667,41.3333333333,-1,46.3333333333,-1,30.3333333333,10.3333333333,21.0,-1,54.3333333333,25.0,64.6666666667,-1,43.3333333333,58.0,66.6666666667,62.6666666667,90.3333333333,33.0,31.3333333333,-1,16.6666666667,-1,88.6666666667,23.3333333333,38.0,27.0,52.6666666667,-1,88.6666666667,5.33333333333,13.3333333333,51.6666666667,75.6666666667,15.6666666667,21.6666666667,53.0,50.0,37.0,75.0,-1,170.666666667,-1,11.3333333333,11.5,3.0,36.3333333333,70.0,27.3333333333,60.3333333333,56.0,84.0,-1,40.3333333333,-1,-1,-1,42.0
上海中医药大学,-1,102.0,-1,-1,-1,-1,-1,96.0,-1,-1,-1,-1,-1,134.0,-1,146.333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.6666666667,-1,166.666666667,-1,-1,-1,-1,-1,112.333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.0,-1,253.333333333,-1,42.6666666667,80.3333333333,108.666666667,-1,138.0,-1,-1,-1,157.333333333,-1,88.6666666667,-1,-1,-1,142.666666667
百色学院,-0.5,15.6666666667,-1.5,1.33333333333,15.0,5.33333333333,-7.5,-10.5,-1,-1,-1,-1,8.66666666667,4.0,3.0,3.33333333333,8.66666666667,10.0,13.5,16.0,34.0,39.0,-11.6666666667,-9.66666666667,-1,-1,34.6666666667,36.3333333333,3.0,11.0,5.66666666667,18.0,10.0,8.5,-1,-1,7.66666666667,12.0,-1,-1,40.0,-1,4.0,-3.0,-1,-1,2.5,2.33333333333,-1,-1,18.0,22.0,-4.5,-12.0,40.0,42.6666666667,-3.0,14.0,-1,-1,-1,-1
三明学院,22.6666666667,18.3333333333,4.66666666667,11.0,15.5,11.0,-0.999,0.666666666667,-1,-1,8.66666666667,4.66666666667,18.0,12.3333333333,9.0,9.33333333333,12.0,9.0,12.6666666667,10.3333333333,12.0,24.6666666667,8.66666666667,-5.33333333333,6.33333333333,6.66666666667,48.0,48.6666666667,12.3333333333,14.3333333333,13.6666666667,14.0,11.3333333333,16.0,-1,-1,15.6666666667,21.6666666667,-1,-1,23.3333333333,36.0,4.33333333333,4.33333333333,155.0,128.333333333,3.33333333333,9.33333333333,-1,-1,-1,-1,-1,-1,43.6666666667,64.6666666667,4.33333333333,15.0,50.0,23.0,24.6666666667,18.3333333333
